	Symbol	Alias	Name	RNA_seq
4882.2	NPR 2	['AMDM', 'ANPRB', 'ANPb', 'ECDM', 'GC-B', 'GCB', 'GUC2B', 'GUCY2B', 'NPRB', 'NPRBi', 'SNSK']	natriuretic peptide receptor 2	48.6666666666667
4881.1	NPR 1	['ANPRA', 'ANPa', 'GUC2A', 'GUCY2A', 'NPRA']	natriuretic peptide receptor 1	0.666666666666667
2984.1	GUCY2C	['DIAR6', 'GC-C', 'GUC2C', 'MECIL', 'MUCIL', 'STAR']	guanylate cyclase 2C	1.66666666666667
2977.1	GUCY1A2	['GC-SA2', 'GUC1A2']	guanylate cyclase 1 soluble subunit alpha 2	94
2982.1	GUCY1A1	['GC-S-alpha-1', 'GC-SA3', 'GCS-alpha-3', 'GUC1A3', 'GUCA3', 'GUCSA3', 'GUCY1A3', 'MYMY6']	guanylate cyclase 1 soluble subunit alpha 1	0
4882.1	NPR 2	['AMDM', 'ANPRB', 'ANPb', 'ECDM', 'GC-B', 'GCB', 'GUC2B', 'GUCY2B', 'NPRB', 'NPRBi', 'SNSK']	natriuretic peptide receptor 2	48.6666666666667
9615.1	GDA	['CYPIN', 'GAH', 'GUANASE', 'NEDASIN']	guanine deaminase	0
11238.1	CA5B	['CA-VB', 'CAVB']	carbonic anhydrase 5B	11.3333333333333
763.1	CA5A	['CA5', 'CA5AD', 'CAV', 'CAVA', 'GS1-21A4.1']	carbonic anhydrase 5A	0.333333333333333
23556.2	PIGN	['MCAHS', 'MCAHS1', 'MCD4', 'MDC4', 'PIG-N']	phosphatidylinositol glycan anchor biosynthesis class N	63.6666666666667
23556.1	PIGN	['MCAHS', 'MCAHS1', 'MCD4', 'MDC4', 'PIG-N']	phosphatidylinositol glycan anchor biosynthesis class N	63.6666666666667
55650.1	PIGV	['GPI-MT-II', 'HPMRS1', 'PIG-V']	phosphatidylinositol glycan anchor biosynthesis class V	37.3333333333333
53905.2	DUOX1	['LNOX1', 'NOXEF1', 'THOX1']	dual oxidase 1	19
53905.1	DUOX1	['LNOX1', 'NOXEF1', 'THOX1']	dual oxidase 1	19
50506.1	DUOX2	['LNOX2', 'NOXEF2', 'P138-TOX', 'TDH6', 'THOX2']	dual oxidase 2	1
343.1	AQP8	AQP-8	aquaporin 8	0.333333333333333
5281.1	PIGF		phosphatidylinositol glycan anchor biosynthesis class F	17.6666666666667
84720.2	PIGO	HPMRS2	phosphatidylinositol glycan anchor biosynthesis class O	115.666666666667
84720.1	PIGO	HPMRS2	phosphatidylinositol glycan anchor biosynthesis class O	115.666666666667
5281.2	PIGF		phosphatidylinositol glycan anchor biosynthesis class F	17.6666666666667
54872.1	PIGG	['GPI7', 'LAS21', 'MRT53', 'PRO4405', 'RLGS1930']	phosphatidylinositol glycan anchor biosynthesis class G	54.6666666666667
80235.1	PIGZ	['GPI-MT-IV', 'PIG-Z', 'SMP3']	phosphatidylinositol glycan anchor biosynthesis class Z	1
10026.1	PIGK	['GPI8', 'NEDHCAS']	phosphatidylinositol glycan anchor biosynthesis class K	94
8733.1	GPAA1	['GAA1', 'GPIBD15', 'hGAA1']	glycosylphosphatidylinositol anchor attachment 1	202
51604.1	PIGT	['CGI-06', 'MCAHS3', 'NDAP', 'PNH2']	phosphatidylinositol glycan anchor biosynthesis class T	281.666666666667
94005.1	PIGS	GPIBD18	phosphatidylinositol glycan anchor biosynthesis class S	117.333333333333
128869.1	PIGU	['CDC91L1', 'GAB1', 'GPIBD21', 'NEDBSS']	phosphatidylinositol glycan anchor biosynthesis class U	33
3033.1	HADH	['HAD', 'HADH1', 'HADHSC', 'HCDH', 'HHF4', 'MSCHAD', 'SCHAD']	hydroxyacyl-CoA dehydrogenase	36
3028.1	HSD17B10	['17b-HSD10', 'ABAD', 'CAMR', 'DUPXp11.22', 'ERAB', 'HADH2', 'HCD2', 'HSD10MD', 'MHBD', 'MRPP2', 'MRX17', 'MRX31', 'MRXS10', 'SCHAD', 'SDR5C1']	hydroxysteroid 17-beta dehydrogenase 10	56.6666666666667
3038.1	HAS3		hyaluronan synthase 3	8.66666666666667
3037.1	HAS2		hyaluronan synthase 2	42
3036.1	HAS1	HAS	hyaluronan synthase 1	1.66666666666667
3038.2	HAS3		hyaluronan synthase 3	8.66666666666667
27235.1	COQ2	['CL640', 'COQ10D1', 'MSA1', 'PHB:PPT']	coenzyme Q2, polyprenyltransferase	44.3333333333333
83697.1	SLC4A9	AE4	solute carrier family 4 member 9	0.333333333333333
6508.2	SLC4A3	['AE3', 'CAE3/BAE3', 'SLC2C']	solute carrier family 4 member 3	30
6522.1	SLC4A2	['AE2', 'BND3L', 'EPB3L1', 'HKB3', 'NBND3']	solute carrier family 4 member 2	54.3333333333333
6508.1	SLC4A3	['AE3', 'CAE3/BAE3', 'SLC2C']	solute carrier family 4 member 3	30
6521.1	SLC4A1	['AE1', 'BND3', 'CD233', 'CHC', 'DI', 'EMPB3', 'EPB3', 'FR', 'RTA1A', 'SAO', 'SPH4', 'SW', 'WD', 'WD1', 'WR']	solute carrier family 4 member 1 (Diego blood group)	0
3099.1	HK2	['HKII', 'HXK2']	hexokinase 2	62.6666666666667
3098.4	HK1	['HK', 'HK1-ta', 'HK1-tb', 'HK1-tc', 'HKD', 'HKI', 'HMSNR', 'HXK1', 'NEDVIBA', 'RP79', 'hexokinase']	hexokinase 1	234.666666666667
80201.1	HKDC1		hexokinase domain containing 1	6
3098.5	HK1	['HK', 'HK1-ta', 'HK1-tb', 'HK1-tc', 'HKD', 'HKI', 'HMSNR', 'HXK1', 'NEDVIBA', 'RP79', 'hexokinase']	hexokinase 1	234.666666666667
3098.1	HK1	['HK', 'HK1-ta', 'HK1-tb', 'HK1-tc', 'HKD', 'HKI', 'HMSNR', 'HXK1', 'NEDVIBA', 'RP79', 'hexokinase']	hexokinase 1	234.666666666667
3098.3	HK1	['HK', 'HK1-ta', 'HK1-tb', 'HK1-tc', 'HKD', 'HKI', 'HMSNR', 'HXK1', 'NEDVIBA', 'RP79', 'hexokinase']	hexokinase 1	234.666666666667
2645.1	GCK	['FGQTL3', 'GK', 'GLK', 'HHF3', 'HK4', 'HKIV', 'HXKP', 'LGLK', 'MODY2', 'PNDM1']	glucokinase	0
3101.1	HK3	['HKIII', 'HXK3']	hexokinase 3	0
2645.3	GCK	['FGQTL3', 'GK', 'GLK', 'HHF3', 'HK4', 'HKIV', 'HXKP', 'LGLK', 'MODY2', 'PNDM1']	glucokinase	0
2645.2	GCK	['FGQTL3', 'GK', 'GLK', 'HHF3', 'HK4', 'HKIV', 'HXKP', 'LGLK', 'MODY2', 'PNDM1']	glucokinase	0
3098.2	HK1	['HK', 'HK1-ta', 'HK1-tb', 'HK1-tc', 'HKD', 'HKI', 'HMSNR', 'HXK1', 'NEDVIBA', 'RP79', 'hexokinase']	hexokinase 1	234.666666666667
3081.1	HGD	['AKU', 'HGO']	homogentisate 1,2-dioxygenase	0.333333333333333
11112.1	HIBADH	NS5ATP1	3-hydroxyisobutyrate dehydrogenase	114.333333333333
3067.1	HDC		histidine decarboxylase	0.666666666666667
495.1	ATP4A	ATP6A	ATPase H+/K+ transporting subunit alpha	1.33333333333333
496.1	ATP4B	ATP6B	ATPase H+/K+ transporting subunit beta	0.333333333333333
8942.1	KYNU	['KYNUU', 'VCRL2']	kynureninase	0.666666666666667
3157.1	HMGCS1	HMGCS	3-hydroxy-3-methylglutaryl-CoA synthase 1	179.666666666667
3157.2	HMGCS1	HMGCS	3-hydroxy-3-methylglutaryl-CoA synthase 1	179.666666666667
3158.1	HMGCS2		3-hydroxy-3-methylglutaryl-CoA synthase 2	1
54511.1	HMGCLL1	['bA418P12.1', 'er-cHL']	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1	1.33333333333333
3155.1	HMGCL	HL	3-hydroxy-3-methylglutaryl-CoA lyase	16.6666666666667
3162.1	HMOX1	['HMOX1D', 'HO-1', 'HSP32', 'bK286B10']	heme oxygenase 1	43
3163.1	HMOX2	HO-2	heme oxygenase 2	49.3333333333333
26062.1	HYAL6P	['HYAL6', 'HYALP1']	hyaluronidase 6, pseudogene	0
197257.1	LDHD	['DLACD', 'DLD']	lactate dehydrogenase D	1.66666666666667
197257.2	LDHD	['DLACD', 'DLD']	lactate dehydrogenase D	1.66666666666667
6448.1	SGSH	['HSS', 'MPS3A', 'SFMD']	N-sulfoglucosamine sulfohydrolase	33.6666666666667
3290.1	HSD11B1	['11-DH', '11-beta-HSD1', 'CORTRD2', 'HDL', 'HSD11', 'HSD11B', 'HSD11L', 'SDR26C1']	hydroxysteroid 11-beta dehydrogenase 1	0
3290.2	HSD11B1	['11-DH', '11-beta-HSD1', 'CORTRD2', 'HDL', 'HSD11', 'HSD11B', 'HSD11L', 'SDR26C1']	hydroxysteroid 11-beta dehydrogenase 1	0
3291.1	HSD11B2	['AME', 'AME1', 'HSD11K', 'HSD2', 'SDR9C3']	hydroxysteroid 11-beta dehydrogenase 2	2.66666666666667
7923.1	HSD17B8	['D6S2245E', 'FABG', 'FABGL', 'H2-KE6', 'HKE6', 'KE6', 'RING2', 'SDR30C1', 'dJ1033B10.9']	hydroxysteroid 17-beta dehydrogenase 8	6.33333333333333
3292.1	HSD17B1	['17-beta-HSD', '20-alpha-HSD', 'E2DH', 'EDH17B2', 'EDHB17', 'HSD17', 'SDR28C1']	hydroxysteroid 17-beta dehydrogenase 1	21.3333333333333
3294.1	HSD17B2	['EDH17B2', 'HSD17', 'SDR9C2']	hydroxysteroid 17-beta dehydrogenase 2	0.666666666666667
51478.1	HSD17B7	['PRAP', 'SDR37C1']	hydroxysteroid 17-beta dehydrogenase 7	17.3333333333333
3283.1	HSD3B1	['3BETAHSD', 'HSD3B', 'HSDB3', 'HSDB3A', 'SDR11E1']	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	0
3284.1	HSD3B2	['HSD3B', 'HSDB', 'SDR11E2']	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	0
80270.1	HSD3B7	['CBAS1', 'PFIC4', 'SDR11E3']	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	4.33333333333333
57026.1	PDXP	['CIN', 'PLP', 'dJ37E16.5']	pyridoxal phosphatase	2
3420.1	IDH3B	RP46	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta	69.6666666666667
3419.1	IDH3A		isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha	32.6666666666667
3421.1	IDH3G	H-IDHG	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	18.3333333333333
3420.3	IDH3B	RP46	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta	69.6666666666667
3421.2	IDH3G	H-IDHG	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	18.3333333333333
3420.2	IDH3B	RP46	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta	69.6666666666667
3417.1	IDH1	['HEL-216', 'HEL-S-26', 'IDCD', 'IDH', 'IDP', 'IDPC', 'PICD']	isocitrate dehydrogenase (NADP(+)) 1	131
3418.1	IDH2	['D2HGA2', 'ICD-M', 'IDH', 'IDHM', 'IDP', 'IDPM', 'mNADP-IDH']	isocitrate dehydrogenase (NADP(+)) 2	18.3333333333333
7173.2	TPO	['MSA', 'TDH2A', 'TPX']	thyroid peroxidase	1
7173.4	TPO	['MSA', 'TDH2A', 'TPX']	thyroid peroxidase	1
7173.5	TPO	['MSA', 'TDH2A', 'TPX']	thyroid peroxidase	1
7173.1	TPO	['MSA', 'TDH2A', 'TPX']	thyroid peroxidase	1
7173.3	TPO	['MSA', 'TDH2A', 'TPX']	thyroid peroxidase	1
3425.1	IDUA	['IDA', 'MPS1', 'MPSI']	alpha-L-iduronidase	7.66666666666667
587.1	BCAT2	['BCAM', 'BCATM', 'BCT2', 'HVLI', 'PP18']	branched chain amino acid transaminase 2	40.6666666666667
8501.1	SLC43A1	['LAT3', 'PB39', 'POV1', 'R00504']	solute carrier family 43 member 1	13.3333333333333
55586.1	MIOX	ALDRL6	myo-inositol oxygenase	0
114134.1	SLC2A13	HMIT	solute carrier family 2 member 13	17
6526.1	SLC5A3	['BCW2', 'SMIT', 'SMIT1', 'SMIT2']	solute carrier family 5 member 3	423.666666666667
3422.1	IDI1	['IPP1', 'IPPI1']	isopentenyl-diphosphate delta isomerase 1	25
91734.1	IDI2	IPPI2	isopentenyl-diphosphate delta isomerase 2	0
160728.1	SLC5A8	['AIT', 'SMCT', 'SMCT1']	solute carrier family 5 member 8	0
8802.1	SUCLG1	['GALPHA', 'MTDPS9', 'SUCLA1']	succinate-CoA ligase GDP/ADP-forming subunit alpha	69
8801.1	SUCLG2	['G-SCS', 'GBETA', 'GTPSCS']	succinate-CoA ligase GDP-forming subunit beta	53.6666666666667
8803.1	SUCLA2	['A-BETA', 'A-SCS', 'LINC00444', 'MTDPS5', 'SCS-betaA']	succinate-CoA ligase ADP-forming subunit beta	31.3333333333333
6560.1	SLC12A4	['CTC-479C5.17', 'KCC1', 'hKCC1']	solute carrier family 12 member 4	113.666666666667
9990.1	SLC12A6	['ACCPN', 'KCC3', 'KCC3A', 'KCC3B']	solute carrier family 12 member 6	55.3333333333333
10723.1	SLC12A7	KCC4	solute carrier family 12 member 7	233
57468.1	SLC12A5	['EIEE34', 'EIG14', 'KCC2', 'hKCC2']	solute carrier family 12 member 5	9
3795.2	KHK		ketohexokinase	8.66666666666667
3795.1	KHK		ketohexokinase	8.66666666666667
23315.1	SLC9A8	['NHE-8', 'NHE8']	solute carrier family 9 member A8	87.3333333333333
84679.1	SLC9A7	['MRX108', 'NHE-7', 'NHE7', 'SLC9A6']	solute carrier family 9 member A7	74
8564.1	KMO	dJ317G22.1	kynurenine 3-monooxygenase	0.666666666666667
3938.1	LCT	['LAC', 'LPH', 'LPH1']	lactase	1.33333333333333
53.1	ACP2	LAP	acid phosphatase 2, lysosomal	44.3333333333333
3931.1	LCAT		lecithin-cholesterol acyltransferase	19.3333333333333
387775.1	SLC22A10	['OAT5', 'hOAT5']	solute carrier family 22 member 10	0
124637.1	CYB5D1		cytochrome b5 domain containing 1	0.333333333333333
366.1	AQP9	['AQP-9', 'HsT17287', 'SSC1', 'T17287']	aquaporin 9	0
11283.1	CYP4F8	['CPF8', 'CYPIVF8']	cytochrome P450 family 4 subfamily F member 8	0
4047.1	LSS	['APMR4', 'CTRCT44', 'HYPT14', 'OSC']	lanosterol synthase	202.666666666667
1178.1	CLC	['GAL10', 'Gal-10', 'LGALS10', 'LGALS10A', 'LPPL_HUMAN']	Charcot-Leyden crystal galectin	0
5321.1	PLA2G4A	['GURDP', 'PLA2G4', 'cPLA2', 'cPLA2-alpha']	phospholipase A2 group IVA	7.66666666666667
29124.1	LGALS13	['GAL13', 'PLAC8', 'PP13']	galectin 13	0
51268.1	PIPOX	LPIPOX	pipecolic acid and sarcosine oxidase	2
80339.1	PNPLA3	['ADPN', 'C22orf20', 'iPLA(2)epsilon']	patatin like phospholipase domain containing 3	25.3333333333333
1056.1	CEL	['BAL', 'BSDL', 'BSSL', 'CELL', 'CEase', 'FAP', 'FAPP', 'LIPA', 'MODY8']	carboxyl ester lipase	3
3990.1	LIPC	['HDLCQ12', 'HL', 'HTGL', 'LIPH']	lipase C, hepatic type	4.66666666666667
4023.1	LPL	['HDLCQ11', 'LIPD']	lipoprotein lipase	11.3333333333333
11343.1	MGLL	['HU-K5', 'HUK5', 'MAGL', 'MGL']	monoglyceride lipase	43.6666666666667
11343.2	MGLL	['HU-K5', 'HUK5', 'MAGL', 'MGL']	monoglyceride lipase	43.6666666666667
50487.1	PLA2G3	['GIII-SPLA2', 'SPLA2III', 'sPLA2-III']	phospholipase A2 group III	0
9227.1	LRAT	LCA14	lecithin retinol acyltransferase	0
6309.1	SC5D	['ERG3', 'S5DES', 'SC5DL']	sterol-C5-desaturase	66.6666666666667
4048.1	LTA4H		leukotriene A4 hydrolase	103.666666666667
4258.1	MGST2	['GST2', 'MGST-II']	microsomal glutathione S-transferase 2	11
4259.1	MGST3	GST-III	microsomal glutathione S-transferase 3	58
4056.1	LTC4S		leukotriene C4 synthase	0.666666666666667
4056.2	LTC4S		leukotriene C4 synthase	0.666666666666667
2954.2	GSTZ1	['GSTZ1-1', 'MAAI', 'MAAID', 'MAI']	glutathione S-transferase zeta 1	83.6666666666667
2954.3	GSTZ1	['GSTZ1-1', 'MAAI', 'MAAID', 'MAI']	glutathione S-transferase zeta 1	83.6666666666667
2954.1	GSTZ1	['GSTZ1-1', 'MAAI', 'MAAID', 'MAI']	glutathione S-transferase zeta 1	83.6666666666667
2548.1	GAA	LYAG	glucosidase alpha, acid	89.6666666666667
56922.1	MCCC1	['MCC-B', 'MCCA']	methylcrotonoyl-CoA carboxylase 1	35.6666666666667
64087.1	MCCC2	MCCB	methylcrotonoyl-CoA carboxylase 2	117.333333333333
23417.1	MLYCD	MCD	malonyl-CoA decarboxylase	14
4357.1	MPST	['MST', 'TST2', 'TUM1']	mercaptopyruvate sulfurtransferase	108
4191.1	MDH2	['EIEE51', 'M-MDH', 'MDH', 'MGC:3559', 'MOR1']	malate dehydrogenase 2	197
4190.1	MDH1	['EIEE88', 'HEL-S-32', 'MDH-s', 'MDHA', 'MGC:1375', 'MOR2']	malate dehydrogenase 1	216.666666666667
4200.1	ME2	ODS1	malic enzyme 2	119
4199.1	ME1	['HUMNDME', 'MES']	malic enzyme 1	67.3333333333333
10873.1	ME3	NADP-ME	malic enzyme 3	5
3620.1	IDO1	['IDO', 'IDO-1', 'INDO']	indoleamine 2,3-dioxygenase 1	0
1543.1	CYP1A1	['AHH', 'AHRR', 'CP11', 'CYP1', 'CYPIA1', 'P1-450', 'P450-C', 'P450DX']	cytochrome P450 family 1 subfamily A member 1	1
1544.1	CYP1A2	['CP12', 'CYPIA2', 'P3-450', 'P450(PA)']	cytochrome P450 family 1 subfamily A member 2	0
1545.1	CYP1B1	['ASGD6', 'CP1B', 'CYPIB1', 'GLC3A', 'P4501B1']	cytochrome P450 family 1 subfamily B member 1	1
1557.1	CYP2C19	['CPCJ', 'CYP2C', 'CYPIIC17', 'CYPIIC19', 'P450C2C', 'P450IIC19']	cytochrome P450 family 2 subfamily C member 19	0
4143.1	MAT1A	['MAT', 'MATA1', 'SAMS', 'SAMS1']	methionine adenosyltransferase 1A	0
27430.1	MAT2B	['MAT-II', 'MATIIbeta', 'Nbla02999', 'SDR23E1', 'TGR']	methionine adenosyltransferase 2B	83.6666666666667
4144.1	MAT2A	['MATA2', 'MATII', 'SAMS2']	methionine adenosyltransferase 2A	472.333333333333
27430.2	MAT2B	['MAT-II', 'MATIIbeta', 'Nbla02999', 'SDR23E1', 'TGR']	methionine adenosyltransferase 2B	83.6666666666667
4548.1	MTR	['HMAG', 'MS', 'cblG']	5-methyltetrahydrofolate-homocysteine methyltransferase	167
4598.1	MVK	['LRBP', 'MK', 'MVLK', 'POROK3']	mevalonate kinase	22.3333333333333
56623.1	INPP5E	['CORS1', 'CPD4', 'JBTS1', 'MORMS', 'PPI5PIV', 'pharbin']	inositol polyphosphate-5-phosphatase E	44.3333333333333
8867.1	SYNJ1	['EIEE53', 'INPP5G', 'PARK20']	synaptojanin 1	51
3632.1	INPP5A	5PTASE	inositol polyphosphate-5-phosphatase A	32
27124.1	INPP5J	['INPP5', 'PIB5PA', 'PIPP']	inositol polyphosphate-5-phosphatase J	29
3633.1	INPP5B	5PTase	inositol polyphosphate-5-phosphatase B	65.3333333333333
8867.2	SYNJ1	['EIEE53', 'INPP5G', 'PARK20']	synaptojanin 1	51
3636.1	INPPL1	['OPSMD', 'SHIP2']	inositol polyphosphate phosphatase like 1	223.333333333333
27124.2	INPP5J	['INPP5', 'PIB5PA', 'PIPP']	inositol polyphosphate-5-phosphatase J	29
3635.1	INPP5D	['SHIP', 'SHIP-1', 'SHIP1', 'SIP-145', 'hp51CN', 'p150Ship']	inositol polyphosphate-5-phosphatase D	11.3333333333333
3628.1	INPP1		inositol polyphosphate-1-phosphatase	18.6666666666667
3706.1	ITPKA	['IP3-3KA', 'IP3KA']	inositol-trisphosphate 3-kinase A	9.66666666666667
80271.1	ITPKC	['IP3-3KC', 'IP3KC']	inositol-trisphosphate 3-kinase C	28.3333333333333
3707.1	ITPKB	['IP3-3KB', 'IP3K', 'IP3K-B', 'IP3KB', 'PIG37']	inositol-trisphosphate 3-kinase B	27
51477.1	ISYNA1	['INO1', 'INOS', 'IPS', 'IPS 1', 'IPS-1']	inositol-3-phosphate synthase 1	1.66666666666667
8821.1	INPP4B		inositol polyphosphate-4-phosphatase type II B	105.333333333333
3631.2	INPP4A	['INPP4', 'TVAS1']	inositol polyphosphate-4-phosphatase type I A	123.333333333333
3631.1	INPP4A	['INPP4', 'TVAS1']	inositol polyphosphate-4-phosphatase type I A	123.333333333333
2595.1	GANC		glucosidase alpha, neutral C	21.6666666666667
84693.1	MCEE	['GLOD2', 'MCE']	methylmalonyl-CoA epimerase	7.33333333333333
4594.1	MMUT	['MCM', 'MUT']	methylmalonyl-CoA mutase	43
80168.1	MOGAT2	['DGAT2L5', 'DGAT2L5.', 'MGAT2', 'hDC5']	monoacylglycerol O-acyltransferase 2	0
116255.1	MOGAT1	['DGAT2L', 'DGAT2L1', 'MGAT1']	monoacylglycerol O-acyltransferase 1	0
4507.1	MTAP	['BDMF', 'DMSFH', 'DMSMFH', 'HEL-249', 'LGMBF', 'MSAP', 'c86fus']	methylthioadenosine phosphorylase	123.333333333333
10797.1	MTHFD2	NMDMC	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	395.333333333333
56913.1	C1GALT1	['C1GALT', 'T-synthase']	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	237.333333333333
443.1	ASPA	['ACY2', 'ASP']	aspartoacylase	0
91703.1	ACY3	['ACY-3', 'HCBP1']	aminoacylase 3	0
4668.1	NAGA	['D22S674', 'GALB']	alpha-N-acetylgalactosaminidase	107.666666666667
9498.1	SLC4A8	['NBC3', 'NDCBE']	solute carrier family 4 member 8	55
57282.1	SLC4A10	['NBCn2', 'NCBE']	solute carrier family 4 member 10	0
6528.1	SLC5A5	['NIS', 'TDH1']	solute carrier family 5 member 5	0
477.1	ATP1A2	['FHM2', 'MHP2']	ATPase Na+/K+ transporting subunit alpha 2	2.33333333333333
483.1	ATP1B3	['ATPB-3', 'CD298']	ATPase Na+/K+ transporting subunit beta 3	96.6666666666667
478.1	ATP1A3	['AHC2', 'ATP1A1', 'CAPOS', 'DYT12', 'RDP']	ATPase Na+/K+ transporting subunit alpha 3	2.66666666666667
480.1	ATP1A4	['ATP1A1', 'ATP1AL2']	ATPase Na+/K+ transporting subunit alpha 4	0
481.1	ATP1B1	ATP1B	ATPase Na+/K+ transporting subunit beta 1	192.333333333333
482.1	ATP1B2	AMOG	ATPase Na+/K+ transporting subunit beta 2	3.66666666666667
476.1	ATP1A1	['CMT2DD', 'HOMGSMR2']	ATPase Na+/K+ transporting subunit alpha 1	384.333333333333
23439.1	ATP1B4		ATPase Na+/K+ transporting family member beta 4	0
6550.1	SLC9A3	['DIAR8', 'NHE-3', 'NHE3']	solute carrier family 9 member A3	3.66666666666667
6549.1	SLC9A2	NHE2	solute carrier family 9 member A2	4.33333333333333
6548.1	SLC9A1	['APNH', 'LIKNS', 'NHE-1', 'NHE1', 'PPP1R143']	solute carrier family 9 member A1	70
84735.1	CNDP1	['CN1', 'CPGL2', 'HsT2308']	carnosine dipeptidase 1	0.666666666666667
55748.1	CNDP2	['CN2', 'CPGL', 'HEL-S-13', 'HsT2298', 'PEPA']	carnosine dipeptidase 2	144.333333333333
6559.1	SLC12A3	['NCC', 'NCCT', 'TSC']	solute carrier family 12 member 3	0.333333333333333
123041.3	SLC24A4	['AI2A5', 'NCKX4', 'SHEP6', 'SLC24A2']	solute carrier family 24 member 4	5.33333333333333
123041.2	SLC24A4	['AI2A5', 'NCKX4', 'SHEP6', 'SLC24A2']	solute carrier family 24 member 4	5.33333333333333
57419.1	SLC24A3	NCKX3	solute carrier family 24 member 3	1.66666666666667
25769.1	SLC24A2	NCKX2	solute carrier family 24 member 2	0
9187.1	SLC24A1	['CSNB1D', 'HsT17412', 'NCKX', 'NCKX1', 'RODX']	solute carrier family 24 member 1	60
123041.1	SLC24A4	['AI2A5', 'NCKX4', 'SHEP6', 'SLC24A2']	solute carrier family 24 member 4	5.33333333333333
124583.1	CANT1	['DBQD', 'DBQD1', 'EDM7', 'SCAN-1', 'SCAN1', 'SHAPY']	calcium activated nucleotidase 1	358.666666666667
79077.1	DCTPP1	['CDA03', 'RS21C6', 'XTP3TPA']	dCTP pyrophosphatase 1	61.6666666666667
9583.1	ENTPD4	['LALP70', 'LAP70', 'LYSAL1', 'NTPDase-4', 'UDPase']	ectonucleoside triphosphate diphosphohydrolase 4	258
1841.1	DTYMK	['CDC8', 'PP3731', 'TMPK', 'TYMK']	deoxythymidylate kinase	119.333333333333
4832.1	NME3	['DR-nm23', 'NDPK-C', 'NDPKC', 'NM23-H3', 'NM23H3', 'c371H6.2']	NME/NM23 nucleoside diphosphate kinase 3	24.6666666666667
10201.1	NME6	['IPIA-ALPHA', 'NDK 6', 'NM23-H6']	NME/NM23 nucleoside diphosphate kinase 6	74.6666666666667
4830.2	NME1	['AWD', 'GAAD', 'NB', 'NBS', 'NDKA', 'NDPK-A', 'NDPKA', 'NM23', 'NM23-H1']	NME/NM23 nucleoside diphosphate kinase 1	155.666666666667
4830.1	NME1	['AWD', 'GAAD', 'NB', 'NBS', 'NDKA', 'NDPK-A', 'NDPKA', 'NM23', 'NM23-H1']	NME/NM23 nucleoside diphosphate kinase 1	155.666666666667
29922.1	NME7	['CFAP67', 'MN23H7', 'NDK 7', 'NDK7', 'nm23-H7']	NME/NM23 family member 7	69.6666666666667
29922.2	NME7	['CFAP67', 'MN23H7', 'NDK 7', 'NDK7', 'nm23-H7']	NME/NM23 family member 7	69.6666666666667
4831.1	NME2	['NDKB', 'NDPK-B', 'NDPKB', 'NM23-H2', 'NM23B', 'PUF']	NME/NM23 nucleoside diphosphate kinase 2	6
4833.1	NME4	['NDPK-D', 'NM23H4', 'nm23-H4']	NME/NM23 nucleoside diphosphate kinase 4	185.666666666667
57127.1	RHBG	SLC42A2	Rh family B glycoprotein	0.333333333333333
6005.1	RHAG	['CD241', 'OHS', 'OHST', 'RH2', 'RH50A', 'RHNR', 'Rh50', 'Rh50GP', 'SLC42A1']	Rh associated glycoprotein	0
6557.1	SLC12A1	['BSC1', 'NKCC2']	solute carrier family 12 member 1	0
6558.1	SLC12A2	['BSC', 'BSC2', 'NKCC1', 'PPP1R141']	solute carrier family 12 member 2	140.666666666667
349565.1	NMNAT3	['FKSG76', 'PNAT-3', 'PNAT3']	nicotinamide nucleotide adenylyltransferase 3	5.33333333333333
64802.1	NMNAT1	['LCA9', 'NMNAT', 'PNAT1']	nicotinamide nucleotide adenylyltransferase 1	14.3333333333333
23057.2	NMNAT2	['C1orf15', 'PNAT2']	nicotinamide nucleotide adenylyltransferase 2	6.66666666666667
23057.1	NMNAT2	['C1orf15', 'PNAT2']	nicotinamide nucleotide adenylyltransferase 2	6.66666666666667
10135.1	NAMPT	['1110035O14Rik', 'PBEF', 'PBEF1', 'VF', 'VISFATIN']	nicotinamide phosphoribosyltransferase	106
4837.1	NNMT		nicotinamide N-methyltransferase	452.333333333333
5409.1	PNMT	['PENT', 'PNMTase']	phenylethanolamine N-methyltransferase	0
645740.1	NOS2P1	NOS2C	nitric oxide synthase 2 pseudogene 1	0
201288.1	NOS2P2	NOS2B	nitric oxide synthase 2 pseudogene 2	0
